ID,text,answer,difficulty_ID,topic_ID,group_ID
cb04a9f1-6d52-c9eb-a2cc-1050ee77f190,Know how to inspect a repository:/n  0) git tag;  1) git blame;,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
4f825fb9-809b-3038-7f69-4669f4e25c1b,Know how to undo changes:/n  0) git clean;  1) git revert;  2) git reset;  3) git rm;,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
a5f46400-2d36-d46e-6ce1-b88ff68ec293,Know how to rewrite history:/n  0) git commit --amend;  1) git reflog;,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
54afe4a3-a377-f02b-dc55-609f9b3e1e5e,Know what is a branch and why it’s needed;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
14e15676-6e51-7bca-576e-4bceb0fe72ef,Know how to use branches:/n  0) git branch;  1) git checkout;  2) git merge;  3) Merge conflicts;,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
38e851c1-1177-15a7-6339-ffed45fd549e,Know the Cherry Pick command;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
f6b1c382-5e20-953e-53ed-68c32893e2b5,Know what is credential storage and it’s configuration;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
5e029c9d-e1fe-5f04-cf4c-45d7d8f7e462,Know what is a pull/mergeundefinedrequest;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
a7a2bb98-5b08-01e8-bf08-688dcc586550,Be aware of autocrlf feature;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
35bac274-bd7d-8cb9-1936-6980901c735f,"Know the basic configuration file aspects:/n  0) Config levels:  1) core.editor;  2) merge.tool;  3) color.ui, color*;  4) remote;  5) user;  6) pull / push;  7) merge / mergetool, diff / difftool;  8) log;  9) http;  10) format;  11) credential;  12) commit;",,92c927a9-c302-30ed-60be-9d150e19ba18,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
4edba560-68cf-6019-40ac-e034c7ac03d9,Know how to rewrite history:/n  0) git rebase;  1) git rebase -i;,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
aca24e91-75f2-ec98-fd8d-dd4b798b8ec1,Merging vs. Rebasing;/n,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
ccc98555-cbda-b23b-7f54-9dcd82d2d4ed,Reset vs. Revert vs. Checkout;/n,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
a47db846-ea13-d30b-2e5b-6376c47db56f,Advanced logging:/n  0) Formatting log output;  1) Git Filtering the commit history;,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
d9aef27d-0d2e-8b2e-747d-418e02045919,Refs and the Reflog:/n  0) Hashes;  1) Refs;  2) Packed / Special refs;  3) Refspecs;  4) Relative Refs: ~ vs ^;  5) The reflog;,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
3218b8d5-a53e-c102-188d-4312c4b8dfbd,Know the merging strategies.Understand what is a fast-forward merge. Be aware of available merge/diff tools;/n,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
3a756cf0-46ca-8f4a-1d57-24fee26c22f5,"Know the branching strategies, know the GitFlow:/n  0) Centralized workflow;  1) Feature branch workflow;  2) Gitflow workflow;  3) Forking workflow;",,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
67187116-5281-0161-cb1d-01b5308ff5db,Know what is a detached head and how to solve this issue;/n,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
8ee6bb12-72d9-8966-89c1-a338a822f4fe,Know git bisect command (to find a commit that introduced a bug);/n,,305ae917-827f-c61a-7b1f-048f91566865,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
daffce69-4876-f5e1-349b-768f7825e7ea,Be aware of Git LFS feature;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
aebc8f68-6e24-acde-3658-9c65744c330b,Be aware of how Prune & GC works;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
71f474ec-a2f7-9fdd-577a-1f6d39e28e75,Know what is git hooks;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
511dfa99-4214-27ac-3ed9-8072ffc58fb1,Be aware of submodules feature;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
6a19d9cd-87ff-81d6-cd00-f9aa2e6d69ca,Be aware of subtree feature;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,892fd0f4-715a-0941-cb0f-a5ce1044a09d,ef9d10ad-3b9e-8180-e92d-ba70448d786c
0c3843d3-d100-6b56-c552-80b81157f36a,Know the comments syntax:/n  0) Single  1) Multiple  2) JSDoc,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
bf91a269-8239-5857-d3b4-40a57bdbceda,Know the data literals syntax:/n  0) Null  1) Boolean  2) Numeric  3) Object  4) Array  5) String  6) Template  7) Regular expression,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
7b1f5e7c-a1a5-b4f9-8c7e-ad5ddf34d167,Know syntax of loops:/n  0) for  1) for of  2) for in  3) for await .. of  4) while / do while  5) break / continue,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
2d083ebe-c2bd-5909-bee2-c40f9f199f7f,Be aware of block statement;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
1a222f1e-a3d7-64e2-2ada-e1311c364380,Know the conditions syntax;/n  0) If .. else  1) Switch / break / default,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
be277dee-553d-0994-d203-fcc4efb2f6a4,"Ability to explain the purpose of each loop type, describe the situations where each of them might be the right one/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
fef938e9-3835-d68e-ed08-579cc8a8f3ef,Understand what is enumerability;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
0a40a6f0-409e-00c8-5580-e5f6d9d2e565,Understand what is iterable protocol;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
c13bebd5-589e-4604-b002-b869bb3231a2,Be aware of labels;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,26ad804e-c180-5cdc-636a-0ea2a32ea834
eeab2b1d-2b4b-6dc0-0c5c-7f8a4cb5c270,"Understand what is an array, its purpose;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
5f1f6935-735d-3236-24aa-934112041a1e,Understand what data can be stored in array;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
289ad784-aa45-3b1e-9c4f-5af14a34d7ae,Understand when to use arrays instead of objects;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
7850de1c-7007-3143-a4a5-5b2902cfe9ce,"Know several options of array creation, use the literal creation on real projects;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
c77d412c-c2f9-079a-f983-2cfe3f4887eb,Understand how to make a multidimensional array;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
82d1cb49-3e52-62bb-2061-3d4c6b6ddc33,Know the length property and main use cases of it;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
2a9c3a2b-93ad-ca5c-b20e-596b2a99b129,Know how to use and purpose of basic array methods:/n  0) push / pop  1) unshift / shift  2) indexOf / lastIndexOf  3) join  4) slice / splice  5) concat  6) sort  7) reverse  8) Array.isArray,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
441b5a4a-a0dd-897a-9e80-11c67d420948,Know how to use and purpose of functional array methods. Understand immutability concept:/n  0) forEach  1) filter  2) find  3) map  4) some / every  5) reduce / reduceRight,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
1ddb6d30-a73b-8aaf-c3ca-de56dd915890,Know how to retrieve an item from array;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
a32f8e9b-6fe1-7ae9-65ed-720ab96cd4ce,Know how to insert an item to the array;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
20d9a96e-7e1b-4e95-37e4-d8ed4a5fb78e,Know how to iterate through the array:/n  0) loops  1) forEach,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
b1eb94de-8f7e-ccd7-a1a3-b82ddb2fc644,Know array-like objects. Know how to transform them into normal arrays:/n  0) string  1) argument  2) list of dom elements  3) Array.from method,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
f58d7ba3-2a9e-609b-7239-78fc04420521,Know what is a sparse array and how the “length”; property behaves;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
b1df5e81-1396-54ac-15ae-e794e765e06c,Understand why an Array constructor usage is a bad practice;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
4cdd606f-19b9-be0d-ecab-d920dc1a3043,Know how to apply the chaining of functional array methods;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
66c52134-5813-7e4f-1c34-e75232d299e6,Know the ES2015+ array methods:/n  0) copyWithin  1) fill  2) findIndex  3) flat  4) flatMap  5) includes  6) entries  7) keys  8) values,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
6da8261a-99f9-069c-418a-447adad54415,Know what is an iterator/iterable protocol. Sync/Async iterables. Its purpose and use cases./n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
6ae218b9-91fd-6682-d63f-114a8e0a0872,Know the performance aspects of arrays:/n  0) Costs to retrieve an item  1) Costs to insert/delete an item  2) Costs to concat arrays  3) indexOf vs. simple loop,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
d0be47f4-0d94-90c5-4c69-4a39ebc51c8b,Ability to compare Hash vs. Array performance;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
592501db-d945-c67a-a937-0e2f23491770,Understand the purpose of typed arrays and how to work with them:/n  0) Int8Array  1) Uint8Array  2) BigInt64Array  3) Etc..,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
bc8dd4d9-b101-ec22-a2de-0584b785c84a,Understand the purpose of keyed collections and how to work with them:/n  0) Map  1) Set  2) WeakMap  3) WeakSet,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
dbb40116-b607-9bdc-af59-5edddded67f9,Know the aspects of memory allocations for array by the interpreter;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
ce85bd7c-8e71-466a-273a-3e0bb5a8ed05,Know the arrays optimisation patterns;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
a363a458-b24e-56e9-8787-a7bb210c3b2c,Understand the concept of buffers & views in typed arrays architecture;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,89a7f84b-de34-d813-9f94-ecca4da8d6df
4d58c752-1104-070f-852e-335dbb9bda40,"Understand what is a function, its purpose;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
c13685dc-6019-b03c-96bc-ec5f1bcc8b13,Know the various types of functions declarations:/n  0) Function declaration  1) Function expression,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
ac8c0d11-aac3-8fe7-d414-342bff19caf7,"Understand what is a context of a function, its purpose and how to identify what is a context value in a certain situation;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
9b116b21-9d08-b2e1-caa3-6ee5b9d1dd50,Know the different ways of setting a context to the function:/n  0) apply / call  1) bind,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
9699f3ba-ee61-22d1-ead0-78b220223f5c,"Know the arguments key-word, when it might be useful;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
2f7ec36b-1adb-d48d-3131-2f11e26e14d3,Know how to deal with optional arguments;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
17db979c-37c6-9155-b494-a212154cb9d0,Understand a callback pattern and anonymous/lambda function;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
442f13fe-6a00-d93c-2aef-5771fe3e82aa,"Know the arrow function type, it’s main differences with the normal function;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
40a603ee-9d21-1add-6370-ec7d9dde49c3,Know the rules/indicators signing that the code should be move to a function;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
f129f857-b2b8-d6ba-3a19-0ede61bc9cfc,Understand what is a prototype of a function and when it might be useful?/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
ff950cfb-0f38-a5ee-430c-acca234c1c48,Know how the function behaves if it’s used as a constructor?/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
ec450bcc-8142-b615-6faa-649010dbf38d,Know how the function behaves if it’s used as a method;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
de260f24-422d-e267-a2e4-9ba9dc8af32d,Know what does the instanceof operator do;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
4143b04c-bf61-fdba-ba25-7a6f173f9279,Understand IIFE and when it might be useful;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
fb15e0bd-03a7-60ff-cd20-0c6b44ff4cee,Understand the “Callback Hell” problem;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
c3c0af47-5834-9ee4-27ec-bf7d1686eb97,Ability to use recursion;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
8d600369-1d90-13f2-fd62-6c2cb8a7ce2c,Know the hoisting of function declarations behaviour;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
9f7abe75-69d1-82fb-e3fd-b98c163e6511,Understand what is a call stack and whenundefinedthis knowledge might be useful in development;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
327d2fea-b7d4-52ca-fc0f-8664294aa96a,Know the rest parameters / destructuring rest parameters and when it might be useful;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
3a130d9a-7d14-4b1f-c305-952a9f967cee,Understand how the prototypal inheritance can be organized;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
073e2d63-92b3-fc48-c7c0-9e9d6c39242e,Know the higher order functions and when it might be useful;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
e80dd158-97dc-9827-7a85-ebc2879eece7,Know the currying and when it might be useful;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
630887eb-d881-3860-b4ee-676d7602afad,Understand the memoization concept and its application;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
96af7d1c-17ba-ce2a-3a47-5921f5f6d739,Understand the partial invocation of a function concept and its application;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
27fbdab9-c611-9d5b-f114-7c60c7ac75f3,Know how to organize JS code in modules. Know what is namespacing and how to apply these techniques in the application;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
278a7f6e-9384-8d9c-0046-e895dcd97de1,"Know what is a pure function, know it’s advantages;/n",,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
48cb524a-864b-7fbd-fb45-c42fd6bb46a7,Know how to write testable code;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
a7374310-277e-101c-cc21-ffdd5944bcff,Understand the mix-ins pattern and its application;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
eada386c-242e-3493-a1cc-b097d8b400c8,Understand the difference between; functional & prototypal inheritance;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
65d30382-cf9e-ae33-4966-1c2ece0acb03,Understand the application of a “Function” constructor;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
a0c6f0c7-57cc-2671-b18a-2413206c84e6,Understand functional programming paradigm;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
c0bc5062-3079-a925-d4f6-70051e3d24fc,Ability to characterize the OOP vs. FP paradigms;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
e9648467-9e83-c0b9-e861-f6e67ef2d347,Understand functional inheritance and its application;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,a340685c-0cf3-4b49-8d3e-84140374ca5f
3ddc747b-bd34-c4eb-21b4-b6d3a0bd549b,"Understand what is the lexical environment & scope, it’s main characteristics;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
bddd231e-bcb2-29f1-c4c6-53acdca3549b,Know the features of nested LE’s. Understand the problems that could be associated with them. Know the techniques of minimizing them./n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
2b0236a1-c4da-2801-6d4f-18543fc2325a,Understand the difference between the global & local scopes. Know how to access the global scope from local ones;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
18bc6d70-bc9a-8175-aae5-7dfacb96114c,Understand the hoisting feature. Know the problems that can occur without knowing of hoisting;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
a3ce34ab-08c7-4b86-e2dd-3c894844ae0d,Know the ways of LE creation:/n  0) Functions as scope  1) Blocks as scope,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
c34fa491-b00e-2957-f22c-acdc30b2e04c,Understand how the various types of variables declarations behave along with the scopes;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
91404311-7c4a-32d7-0495-ca254e76ad98,Understand the mechanism of variable identification through the chain of LE’s;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
438dfd87-6809-9e0c-69b1-07a74e3e1b92,Understand LE’s inheritance mechanism;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
a78f2cb6-e0cc-6eb8-37e1-28e11ee5de98,Why it’s generally a good idea to prevent global scope from pollution and don’t touch it./n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,7be7c1a7-68ed-b8f4-63e3-c98b055e59c3
33faff4a-9cca-90e4-d04a-d264baf90c20,Know how setTimeout / setInterval work. Understand their application;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
616b31f6-5b5e-1f33-9c82-54b48bdca2a4,"Know the purpose of using setTimeout(0), which effects can be achieved by that;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
a306b192-18a6-3950-8a1a-ed595f97fa72,"Understand the Promise concept, its advantages comparing to callback pattern:/n  0) Know the promise chaining feature and why it can be handy.  1) Know the Promise.all application.  2) Be aware of Promise.race functionality.",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
